mua_objectid,mua_aggname_short,mua_country_code,mua_country,mua_mean_lon,mua_mean_lat,mua_cell_count,mua_worldpop_thousands,mua_area_m2,region_1,economy,sub_regions
1553,Sana'a,887,Yemen,44.20576923,15.375,26,2336,354752928,MiddleEast,other,MiddleEast
1045,Ta'izz,887,Yemen,44.00681818,13.57954545,11,800,111984712,MiddleEast,other,MiddleEast
205,Calgary,124,Canada,-114.0663793,51.03189655,58,1231,772257536,NorAmer,advanced,NorAmer
330,Edmonton,124,Canada,-113.4695455,53.54318182,55,920,587069760,NorAmer,advanced,NorAmer
419,Halifax,124,Canada,-63.575,44.66973684,19,227,173687296,NorAmer,advanced,NorAmer
572,Kitchener,124,Canada,-80.42785714,43.42357143,35,480,475833312,NorAmer,advanced,NorAmer
641,London_*Canada*,124,Canada,-81.247,42.979,25,376,320278560,NorAmer,advanced,NorAmer
1552,Montreal,124,Canada,-73.669375,45.5325,80,2900,1116232960,NorAmer,advanced,NorAmer
808,Oshawa,124,Canada,-78.89342105,43.90394737,19,298,199541376,NorAmer,advanced,NorAmer
810,Ottawa+,124,Canada,-75.721875,45.415625,32,716,411059264,NorAmer,advanced,NorAmer
882,Quebec,124,Canada,-71.26824324,46.80878378,37,614,378120672,NorAmer,advanced,NorAmer
1015,St_Catharines+,124,Canada,-79.23653846,43.15576923,13,148,130381032,NorAmer,advanced,NorAmer
425,Toronto+,124,Canada,-79.57260274,43.63527397,146,5999,2344797952,NorAmer,advanced,NorAmer
1118,Vancouver,124,Canada,-122.9717742,49.22822581,62,2029,810029312,NorAmer,advanced,NorAmer
1389,Victoria,124,Canada,-123.367,48.519,25,262,147247728,NorAmer,advanced,NorAmer
1506,Winnipeg,124,Canada,-97.13525641,49.8775641,39,687,476219104,NorAmer,advanced,NorAmer
33,Albany,840,USA,-73.775,42.70416667,24,264,286556576,NorAmer,advanced,NorAmer
35,Albuquerque,840,USA,-106.6389535,35.13313953,43,780,745931968,NorAmer,advanced,NorAmer
46,Allentown+,840,USA,-75.46,40.61,10,152,79443352,NorAmer,advanced,NorAmer
65,Ann-Arbor,840,USA,-83.73333333,42.275,12,113,96860648,NorAmer,advanced,NorAmer
72,Antioch,840,USA,-121.775,37.97261905,21,262,253796304,NorAmer,advanced,NorAmer
82,Asheville,840,USA,-82.575,35.55961538,13,80,148588992,NorAmer,advanced,NorAmer
90,Atlanta,840,USA,-84.49666667,33.86833333,30,464,386070624,NorAmer,advanced,NorAmer
92,Augusta,840,USA,-82.06166667,33.45333333,30,265,435226976,NorAmer,advanced,NorAmer
94,Austin,840,USA,-97.74270833,30.38125,48,1062,800292928,NorAmer,advanced,NorAmer
106,Bakersfield,840,USA,-119.0264286,35.37357143,35,579,566123008,NorAmer,advanced,NorAmer
132,Baton-Rouge,840,USA,-91.105,30.45,30,346,442614176,NorAmer,advanced,NorAmer
1499,Birmingham_*USA*,840,USA,-86.840625,33.515625,16,125,158484880,NorAmer,advanced,NorAmer
173,Boise,840,USA,-116.3007143,43.60071429,35,395,442010336,NorAmer,advanced,NorAmer
177,Boston,840,USA,-71.05388889,42.40388889,45,1605,506766432,NorAmer,advanced,NorAmer
1295,Bridgeport+,840,USA,-73.08351064,41.24202128,47,698,501980800,NorAmer,advanced,NorAmer
196,Buffalo,840,USA,-78.77613636,42.92272727,44,715,642130816,NorAmer,advanced,NorAmer
174,Cape-Coral+,840,USA,-81.94346154,26.57538462,130,879,1827166464,NorAmer,advanced,NorAmer
231,Charleston+,840,USA,-79.99318182,32.88068182,44,386,623697536,NorAmer,advanced,NorAmer
232,Charlotte,840,USA,-80.87708333,35.175,24,270,278941472,NorAmer,advanced,NorAmer
233,Chattanooga,840,USA,-85.23035714,35.04285714,28,241,405101824,NorAmer,advanced,NorAmer
241,Chicago+,840,USA,-87.85151515,41.95505051,198,5947,3217033984,NorAmer,advanced,NorAmer
253,Cincinnati,840,USA,-84.48421053,39.23421053,38,584,554355776,NorAmer,advanced,NorAmer
30,Cleveland+,840,USA,-81.56713483,41.37219101,89,1363,1381354624,NorAmer,advanced,NorAmer
268,Colorado-Springs,840,USA,-104.7867647,38.86176471,34,526,557226240,NorAmer,advanced,NorAmer
269,Columbia,840,USA,-81.07009804,34.01421569,51,415,693627392,NorAmer,advanced,NorAmer
270,Columbus,840,USA,-82.97314815,40.00740741,54,967,731560192,NorAmer,advanced,NorAmer
275,Corpus-Christi,840,USA,-97.38235294,27.76470588,34,283,361903424,NorAmer,advanced,NorAmer
288,Dallas+,840,USA,-97.07928571,32.78321429,140,2607,2253349376,NorAmer,advanced,NorAmer
299,Dayton,840,USA,-84.19833333,39.71833333,15,145,137420592,NorAmer,advanced,NorAmer
300,Daytona-Beach+,840,USA,-81.04907407,29.19537037,27,215,303548288,NorAmer,advanced,NorAmer
307,Denver+,840,USA,-104.9770202,39.72651515,99,2327,1712956160,NorAmer,advanced,NorAmer
309,Des-Moines,840,USA,-93.69117647,41.60441176,34,368,391769440,NorAmer,advanced,NorAmer
310,Detroit_Windsor+,840,USA,-83.16416667,42.45166667,180,3476,3050784768,NorAmer,advanced,NorAmer
348,Fayetteville_*Arkansas*+,840,USA,-94.16666667,36.21333333,30,233,354164224,NorAmer,advanced,NorAmer
347,Fayetteville_*North_Carolina*,840,USA,-78.95555556,35.07361111,36,292,637316736,NorAmer,advanced,NorAmer
352,Flint,840,USA,-83.70543478,43.01847826,23,172,242921872,NorAmer,advanced,NorAmer
355,Fort-Wayne,840,USA,-85.10431034,41.09913793,29,241,350056992,NorAmer,advanced,NorAmer
359,Fresno,840,USA,-119.7736842,36.78947368,38,715,591384768,NorAmer,advanced,NorAmer
391,Grand-Rapids,840,USA,-85.65694444,42.90416667,36,399,418819680,NorAmer,advanced,NorAmer
392,Greensboro,840,USA,-79.90357143,36.05833333,21,175,229273104,NorAmer,advanced,NorAmer
393,Greenville,840,USA,-82.30294118,34.85147059,34,302,451966720,NorAmer,advanced,NorAmer
432,Harrisburg,840,USA,-76.87844828,40.24396552,29,251,323251328,NorAmer,advanced,NorAmer
433,Hartford,840,USA,-72.71730769,41.71858974,39,501,445196576,NorAmer,advanced,NorAmer
454,Honolulu,840,USA,-157.9121795,21.37371795,39,767,539814656,NorAmer,advanced,NorAmer
456,Houston+,840,USA,-95.41728395,29.80061728,162,4443,3183256832,NorAmer,advanced,NorAmer
468,Huntsville,840,USA,-86.66203704,34.71388889,27,199,338573984,NorAmer,advanced,NorAmer
476,Indianapolis,840,USA,-86.13954545,39.74681818,55,802,872610304,NorAmer,advanced,NorAmer
477,Indio+,840,USA,-116.2903846,33.72692308,26,295,406244288,NorAmer,advanced,NorAmer
490,Jackson,840,USA,-90.17261905,32.35357143,21,129,233092432,NorAmer,advanced,NorAmer
491,Jacksonville,840,USA,-81.59558824,30.32696078,51,585,700048128,NorAmer,advanced,NorAmer
541,Kansas-City,840,USA,-94.58541667,39.08958333,24,277,311929472,NorAmer,advanced,NorAmer
573,Knoxville,840,USA,-84.005,35.9775,20,217,269845088,NorAmer,advanced,NorAmer
1369,Lancaster,840,USA,-76.31,40.065,10,129,100180936,NorAmer,advanced,NorAmer
602,Lancaster+,840,USA,-118.1416667,34.6375,24,249,325932832,NorAmer,advanced,NorAmer
603,Lansing,840,USA,-84.55441176,42.71617647,17,128,120336336,NorAmer,advanced,NorAmer
610,Las-Vegas,840,USA,-115.1638158,36.12960526,76,2260,1332430976,NorAmer,advanced,NorAmer
618,Lexington+,840,USA,-84.50326087,38.01630435,23,311,300849120,NorAmer,advanced,NorAmer
635,Little-Rock,840,USA,-92.29375,34.76875,24,182,276344448,NorAmer,advanced,NorAmer
645,Los-Angeles+,840,USA,-117.8748387,33.95370968,310,13688,6148530688,NorAmer,advanced,NorAmer
647,Louisville,840,USA,-85.721875,38.19375,32,436,395779072,NorAmer,advanced,NorAmer
667,Madison,840,USA,-89.39891304,43.08804348,23,219,184425872,NorAmer,advanced,NorAmer
701,McAllen_Reynosa+,840,USA,-98.26462264,26.16650943,53,1249,889479680,NorAmer,advanced,NorAmer
710,Memphis,840,USA,-89.89558824,35.08578431,51,709,813917824,NorAmer,advanced,NorAmer
715,Miami,840,USA,-80.27367257,25.95464602,113,3971,2051805952,NorAmer,advanced,NorAmer
718,Milwaukee,840,USA,-87.9995098,43.03578431,51,1034,738935808,NorAmer,advanced,NorAmer
1232,Minneapolis-St-Paul,840,USA,-93.25520833,44.98020833,48,873,499053888,NorAmer,advanced,NorAmer
723,Mobile,840,USA,-88.1202381,30.68690476,21,173,239014768,NorAmer,advanced,NorAmer
1525,Modesto,840,USA,-120.9484375,37.6125,32,437,391710400,NorAmer,advanced,NorAmer
762,Nashville+,840,USA,-86.72159091,36.16590909,44,517,588916608,NorAmer,advanced,NorAmer
776,New-Orleans,840,USA,-90.10705128,29.95833333,39,684,547953344,NorAmer,advanced,NorAmer
777,New-York+,840,USA,-73.88485401,40.7560219,137,11034,1804284416,NorAmer,advanced,NorAmer
797,Ogden+,840,USA,-112.0171875,41.1734375,32,355,406485728,NorAmer,advanced,NorAmer
801,Oklahoma-City,840,USA,-97.53991228,35.45833333,57,695,889773888,NorAmer,advanced,NorAmer
802,Omaha,840,USA,-96.04679487,41.23910256,39,624,553808704,NorAmer,advanced,NorAmer
571,Orlando+,840,USA,-81.40817308,28.53605769,104,1691,1767093888,NorAmer,advanced,NorAmer
813,Oxnard,840,USA,-119.1867647,34.23382353,17,332,206204544,NorAmer,advanced,NorAmer
820,Palm-Bay+,840,USA,-80.65290698,28.19011628,43,319,451953504,NorAmer,advanced,NorAmer
830,Pensacola,840,USA,-87.22352941,30.44117647,34,247,380942624,NorAmer,advanced,NorAmer
1515,Philadelphia+,840,USA,-75.05034247,40.04075342,73,2535,1016633920,NorAmer,advanced,NorAmer
838,Phoenix+,840,USA,-112.0363208,33.49889937,159,3779,3163034624,NorAmer,advanced,NorAmer
843,Pittsburgh,840,USA,-79.98970588,40.46323529,17,322,169956304,NorAmer,advanced,NorAmer
856,Port-St-Lucie,840,USA,-80.315625,27.28645833,48,409,680689216,NorAmer,advanced,NorAmer
853,Portland,840,USA,-122.5732143,45.56428571,56,1119,813997440,NorAmer,advanced,NorAmer
859,Poughkeepsie+,840,USA,-73.93445946,41.56554054,37,237,499342400,NorAmer,advanced,NorAmer
865,Providence,840,USA,-71.41818182,41.82045455,22,479,252038096,NorAmer,advanced,NorAmer
866,Provo+,840,USA,-111.7342593,40.33796296,27,414,446245760,NorAmer,advanced,NorAmer
327,Raleigh+,840,USA,-78.809375,35.85234375,64,821,946621632,NorAmer,advanced,NorAmer
900,Reno,840,USA,-119.7830645,39.50887097,31,370,443217248,NorAmer,advanced,NorAmer
902,Richmond,840,USA,-77.45454545,37.56590909,22,244,202286768,NorAmer,advanced,NorAmer
907,Rochester,840,USA,-77.6387931,43.15603448,29,436,365186048,NorAmer,advanced,NorAmer
908,Rockford,840,USA,-89.03804348,42.27717391,23,231,289940352,NorAmer,advanced,NorAmer
919,Sacramento,840,USA,-121.372561,38.61341463,82,1704,1328785152,NorAmer,advanced,NorAmer
929,Salt-Lake-City,840,USA,-111.9259259,40.64351852,54,1052,839185216,NorAmer,advanced,NorAmer
273,San_Francisco+,840,USA,-122.125,37.6183908,174,4879,2488774656,NorAmer,advanced,NorAmer
935,San-Antonio,840,USA,-98.51753731,29.48395522,67,1658,1266559744,NorAmer,advanced,NorAmer
936,San-Diego_Tijuana+,840,USA,-117.04,32.68888889,90,3568,1556980352,NorAmer,advanced,NorAmer
946,Santa-Clarita,840,USA,-118.5308824,34.41029412,17,187,200200128,NorAmer,advanced,NorAmer
949,Santa-Rosa,840,USA,-122.7288462,38.40961538,26,262,294411680,NorAmer,advanced,NorAmer
963,Sarasota+,840,USA,-82.52708333,27.39375,48,494,596916224,NorAmer,advanced,NorAmer
968,Scranton,840,USA,-75.70131579,41.38026316,19,135,167741712,NorAmer,advanced,NorAmer
969,Seattle,840,USA,-122.2357955,47.64318182,88,1874,1158431360,NorAmer,advanced,NorAmer
994,Shreveport,840,USA,-93.73125,32.47083333,24,228,374984224,NorAmer,advanced,NorAmer
1010,Spokane,840,USA,-117.3220588,47.67058824,34,349,372682272,NorAmer,advanced,NorAmer
1011,Springfield_*Massachusetts*,840,USA,-72.55595238,42.14880952,21,290,234239984,NorAmer,advanced,NorAmer
1012,Springfield_*Missouri*,840,USA,-93.28369565,37.175,23,220,292883296,NorAmer,advanced,NorAmer
1016,St-Louis,840,USA,-90.27045455,38.62954545,22,499,320257312,NorAmer,advanced,NorAmer
1474,Stockton,840,USA,-121.2895161,37.94596774,31,470,425102016,NorAmer,advanced,NorAmer
1036,Syracuse,840,USA,-76.131,43.079,25,225,201063552,NorAmer,advanced,NorAmer
1048,Tampa+,840,USA,-82.54766667,28.01633333,75,1252,1072048192,NorAmer,advanced,NorAmer
1062,Temecula+,840,USA,-117.15,33.53,20,276,258768784,NorAmer,advanced,NorAmer
1079,Toledo,840,USA,-83.60961538,41.66474359,39,408,500763616,NorAmer,advanced,NorAmer
1092,Tucson,840,USA,-110.9287037,32.24537037,54,764,887948928,NorAmer,advanced,NorAmer
1094,Tulsa,840,USA,-95.90119048,36.08452381,42,495,623942784,NorAmer,advanced,NorAmer
1124,Victorville+,840,USA,-117.3097222,34.45972222,36,343,555319552,NorAmer,advanced,NorAmer
1131,Virginia-Beach,840,USA,-76.2483871,36.85322581,62,957,832417024,NorAmer,advanced,NorAmer
108,WashingtonDC+,840,USA,-76.7662,39.0822,125,3262,1913530368,NorAmer,advanced,NorAmer
1148,Wichita,840,USA,-97.34166667,37.68055556,36,396,477970080,NorAmer,advanced,NorAmer
1151,Winston-Salem,840,USA,-80.29807692,36.10576923,26,228,345720864,NorAmer,advanced,NorAmer
1153,Worcester,840,USA,-71.81071429,42.25357143,7,138,57100628,NorAmer,advanced,NorAmer
1203,Youngstown,840,USA,-80.72333333,41.09333333,30,174,356805920,NorAmer,advanced,NorAmer
443,Herat,4,Afghanistan,62.19423077,34.35576923,13,290,115302248,OtherAsia,other,CentralAsia
524,Kabul,4,Afghanistan,69.18409091,34.53409091,33,3660,509094624,OtherAsia,other,CentralAsia
537,Kandahar,4,Afghanistan,65.785,31.5775,20,319,230287680,OtherAsia,other,CentralAsia
107,Baku+,31,Azerbaijan,49.88461538,40.45384615,78,2507,1082978944,OtherAsia,other,CentralAsia
368,Ganja,31,Azerbaijan,46.35,40.675,12,300,141625904,OtherAsia,other,CentralAsia
125,Barisal,50,Bangladesh,90.36785714,22.68928571,7,363,67229200,OtherAsia,other,SouthAsia
172,Bogra,50,Bangladesh,89.36875,24.83125,8,460,78983384,OtherAsia,other,SouthAsia
246,Chittagong,50,Bangladesh,91.81428571,22.34285714,14,3078,174641392,OtherAsia,other,SouthAsia
271,Comilla,50,Bangladesh,91.2,23.4625,8,529,94671904,OtherAsia,other,SouthAsia
312,Dhaka,50,Bangladesh,90.43970588,23.73970588,34,12686,500290976,OtherAsia,other,SouthAsia
562,Khulna,50,Bangladesh,89.55833333,22.825,9,761,97636160,OtherAsia,other,SouthAsia
744,Mymensingh,50,Bangladesh,90.415,24.745,5,416,72505560,OtherAsia,other,SouthAsia
890,Rajshahi,50,Bangladesh,88.6,24.375,10,461,81680608,OtherAsia,other,SouthAsia
893,Rangpur,50,Bangladesh,89.225,25.75,6,420,74221032,OtherAsia,other,SouthAsia
1035,Sylhet,50,Bangladesh,91.875,24.88928571,7,687,91084744,OtherAsia,other,SouthAsia
1058,Tbilisi,268,Georgia,44.80833333,41.73541667,24,1048,308828192,OtherAsia,other,CentralAsia
31,Aktyubinsk,398,Kazakhstan,57.20921053,50.30394737,19,194,178176096,OtherAsia,other,CentralAsia
49,Almaty,398,Kazakhstan,76.89305556,43.25694444,36,1689,514574336,OtherAsia,other,CentralAsia
86,Astana,398,Kazakhstan,71.4475,51.1575,20,284,216603840,OtherAsia,other,CentralAsia
544,Karaganda,398,Kazakhstan,73.10961538,49.775,13,84,125453824,OtherAsia,other,CentralAsia
827,Pavlodar,398,Kazakhstan,76.96184211,52.30657895,19,121,162670512,OtherAsia,other,CentralAsia
972,Semipalatinsk,398,Kazakhstan,80.23970588,50.40441176,17,95,145823088,OtherAsia,other,CentralAsia
988,Shimkent,398,Kazakhstan,69.64351852,42.33611111,27,742,335130112,OtherAsia,other,CentralAsia
1053,Taraz,398,Kazakhstan,71.375,42.9,16,102,163100640,OtherAsia,other,CentralAsia
1110,Ust-Kamenogorsk,398,Kazakhstan,82.62794118,49.95441176,17,95,131542376,OtherAsia,other,CentralAsia
165,Bishkek,417,Kyrgyzstan,74.6,42.875,26,985,315828192,OtherAsia,other,CentralAsia
1105,Ulaanbaatar,496,Mongolia,106.8770833,47.91041667,24,848,288153344,OtherAsia,other,CentralAsia
547,Kathmandu,524,Nepal,85.33088235,27.70441176,17,3871,216712320,OtherAsia,other,SouthAsia
848,Pokhara,524,Nepal,83.975,28.225,9,284,85255832,OtherAsia,other,SouthAsia
101,Bahawalpur,586,Pakistan,71.685,29.375,10,539,114884952,OtherAsia,other,SouthAsia
308,Dera-Ghazikhan,586,Pakistan,70.63611111,30.04166667,9,403,86546184,OtherAsia,other,SouthAsia
344,Faisalabad,586,Pakistan,73.08,31.4225,20,3565,278023968,OtherAsia,other,SouthAsia
404,Gujranwala,586,Pakistan,74.175,32.15,12,1401,163292336,OtherAsia,other,SouthAsia
405,Gujrat,586,Pakistan,74.075,32.575,9,313,85746904,OtherAsia,other,SouthAsia
471,Hyderabad_*Pakistan*,586,Pakistan,68.35681818,25.37954545,57,1615,135569648,OtherAsia,other,SouthAsia
499,Jhang,586,Pakistan,72.325,31.275,9,347,91946856,OtherAsia,other,SouthAsia
543,Karachi,586,Pakistan,67.09583333,24.91145833,48,13418,852738752,OtherAsia,other,SouthAsia
1512,Kasur,586,Pakistan,74.46071429,31.125,7,239,72528744,OtherAsia,other,SouthAsia
1491,Lahore,586,Pakistan,74.34117647,31.525,34,5803,548021632,OtherAsia,other,SouthAsia
607,Larkana,586,Pakistan,68.21875,27.56875,8,381,71461184,OtherAsia,other,SouthAsia
684,Mardan,586,Pakistan,72.0325,34.1025,20,740,209591984,OtherAsia,other,SouthAsia
740,Multan,586,Pakistan,71.48088235,30.20441176,17,2186,229274960,OtherAsia,other,SouthAsia
766,Nawabshah,586,Pakistan,68.425,26.25,6,144,75478560,OtherAsia,other,SouthAsia
798,Okara,586,Pakistan,73.45,30.825,6,305,71054240,OtherAsia,other,SouthAsia
835,Peshawar,586,Pakistan,71.50119048,33.98690476,21,1524,270454560,OtherAsia,other,SouthAsia
883,Quetta,586,Pakistan,67,30.184375,16,566,203690176,OtherAsia,other,SouthAsia
888,Rahim-Yar-Khan,586,Pakistan,70.30833333,28.41944444,9,346,89408112,OtherAsia,other,SouthAsia
484,Rawalpindi+,586,Pakistan,73.07621951,33.63353659,41,2878,626333376,OtherAsia,other,SouthAsia
965,Sargodha,586,Pakistan,72.675,32.075,9,533,104415768,OtherAsia,other,SouthAsia
1511,Sheikhupura,586,Pakistan,73.98125,31.71875,8,340,84896336,OtherAsia,other,SouthAsia
997,Sialkot,586,Pakistan,74.52884615,32.49423077,13,832,154837200,OtherAsia,other,SouthAsia
1026,Sukkur,586,Pakistan,68.86785714,27.71071429,7,359,78335200,OtherAsia,other,SouthAsia
1141,Wah,586,Pakistan,72.765,33.77833333,15,446,171568240,OtherAsia,other,SouthAsia
267,Colombo,144,Sri_Lanka,79.94558824,6.902941176,34,2855,595557568,OtherAsia,other,SouthAsia
328,Dushanbe,762,Tajikistan,68.783,38.529,25,1165,313889568,OtherAsia,other,CentralAsia
14,Adana,792,Turkey,35.325,37.01136364,22,676,257066976,OtherAsia,advanced,CentralAsia
64,Ankara,792,Turkey,32.77142857,39.94642857,42,3685,607795264,OtherAsia,advanced,CentralAsia
70,Antalya,792,Turkey,30.69404762,36.91071429,21,746,228301056,OtherAsia,advanced,CentralAsia
130,Batman,792,Turkey,41.125,37.875,9,319,80190360,OtherAsia,advanced,CentralAsia
1293,Bursa,792,Turkey,29.04090909,40.21363636,22,1575,224967424,OtherAsia,advanced,CentralAsia
306,Denizli,792,Turkey,29.05681818,37.77954545,11,461,120825560,OtherAsia,advanced,CentralAsia
316,Diyarbakir,792,Turkey,40.2,37.925,10,418,91799344,OtherAsia,advanced,CentralAsia
332,Elazig,792,Turkey,39.2,38.675,12,252,92313168,OtherAsia,advanced,CentralAsia
339,Erzurum,792,Turkey,41.28125,39.91875,8,125,78793144,OtherAsia,advanced,CentralAsia
341,Eskisehir,792,Turkey,30.534375,39.7625,16,483,159107264,OtherAsia,advanced,CentralAsia
1458,Gaziantep,792,Turkey,37.378125,37.059375,16,1161,184786352,OtherAsia,advanced,CentralAsia
377,Istanbul+,792,Turkey,29.08372093,40.98430233,86,12740,1163053056,OtherAsia,advanced,CentralAsia
487,Izmir,792,Turkey,27.13790323,38.43790323,31,2372,350026752,OtherAsia,advanced,CentralAsia
488,Izmit,792,Turkey,29.9,40.75,24,643,195665376,OtherAsia,advanced,CentralAsia
1352,Kahramanmaras,792,Turkey,36.925,37.575,9,333,86212976,OtherAsia,advanced,CentralAsia
551,Kayseri,792,Turkey,35.47236842,38.73026316,19,684,224579264,OtherAsia,advanced,CentralAsia
575,Konya,792,Turkey,32.48970588,37.88970588,17,637,239317536,OtherAsia,advanced,CentralAsia
676,Malatya,792,Turkey,38.3,38.35,8,288,84313400,OtherAsia,advanced,CentralAsia
682,Manisa,792,Turkey,27.39038462,38.625,13,298,103599688,OtherAsia,advanced,CentralAsia
713,Mersin,792,Turkey,34.72321429,36.85714286,28,815,299112064,OtherAsia,advanced,CentralAsia
924,Sakarya,792,Turkey,30.4,40.76071429,14,200,119730672,OtherAsia,advanced,CentralAsia
933,Samsun,792,Turkey,36.31,41.295,10,354,57824148,OtherAsia,advanced,CentralAsia
941,Sanliurfa,792,Turkey,38.8,37.15,12,425,110993736,OtherAsia,advanced,CentralAsia
1001,Sivas,792,Turkey,37.025,39.73928571,7,236,73241056,OtherAsia,advanced,CentralAsia
1388,Van,792,Turkey,43.38928571,38.5,14,373,116688616,OtherAsia,advanced,CentralAsia
83,Ashgabat,795,Turkmenistan,58.41911765,37.93970588,17,1284,234182624,OtherAsia,other,CentralAsia
1055,Tashauz,795,Turkmenistan,59.95681818,41.82954545,11,165,98118112,OtherAsia,other,CentralAsia
62,Andizhan,860,Uzbekistan,72.34852941,40.76911765,17,286,199760112,OtherAsia,other,CentralAsia
753,Namangan,860,Uzbekistan,71.713,41.009,25,356,272809120,OtherAsia,other,CentralAsia
932,Samarkand,860,Uzbekistan,66.975,39.65,18,468,244128432,OtherAsia,other,CentralAsia
1056,Tashkent,860,Uzbekistan,69.25166667,41.29388889,45,2097,703204288,OtherAsia,other,CentralAsia
77,Arkhangelsk,643,Russia,40.675,64.475,1,167,78169984,Russia,other,Russia
87,Astrakhan,643,Russia,48.02884615,46.33653846,26,518,299754400,Russia,other,Russia
127,Barnaul,643,Russia,83.69318182,53.33409091,22,427,178598816,Russia,other,Russia
141,Belgorod,643,Russia,36.61309524,50.5797619,21,321,138296128,Russia,other,Russia
192,Bryansk,643,Russia,34.34107143,53.27142857,28,391,237487952,Russia,other,Russia
234,Cheboksary,643,Russia,47.25625,56.121875,16,349,120735568,Russia,other,Russia
235,Chelyabinsk,643,Russia,61.40928571,55.16071429,35,949,302262464,Russia,other,Russia
239,Cherepovets,643,Russia,37.88970588,59.13088235,17,277,117497032,Russia,other,Russia
245,Chita,643,Russia,113.4485294,52.05735294,17,192,150738656,Russia,other,Russia
483,Irkutsk,643,Russia,104.2365385,52.31538462,26,528,253103472,Russia,other,Russia
485,Ivanovo,643,Russia,40.975,57,18,385,142117008,Russia,other,Russia
486,Izhevsk,643,Russia,53.24318182,56.85454545,22,534,167515536,Russia,other,Russia
532,Kaliningrad,643,Russia,20.53382353,54.71323529,17,379,173767472,Russia,other,Russia
533,Kaluga,643,Russia,36.285,54.54166667,15,193,111203944,Russia,other,Russia
552,Kazan,643,Russia,49.13863636,55.80833333,33,889,299061408,Russia,other,Russia
555,Kemerovo,643,Russia,86.071,55.341,25,422,212173200,Russia,other,Russia
1380,Khabarovsk,643,Russia,135.1202381,48.45119048,21,463,208346144,Russia,other,Russia
568,Kirov,643,Russia,49.645,58.56,20,281,160453568,Russia,other,Russia
581,Krasnodar,643,Russia,39.01458333,45.04791667,24,650,323021696,Russia,other,Russia
582,Krasnoyarsk,643,Russia,92.91048387,56.01532258,31,840,294459936,Russia,other,Russia
592,Kurgan,643,Russia,65.32142857,55.46071429,14,228,121659568,Russia,other,Russia
594,Kursk,643,Russia,36.14642857,51.71547619,21,385,216988032,Russia,other,Russia
632,Lipetsk,643,Russia,39.57934783,52.59673913,23,399,198959552,Russia,other,Russia
670,Magnitogorsk,643,Russia,58.99642857,53.41071429,21,341,232259600,Russia,other,Russia
672,Makhachkala,643,Russia,47.51590909,42.94772727,22,662,182498672,Russia,other,Russia
737,Moscow,643,Russia,37.637,55.75366667,75,9236,842137024,Russia,other,Russia
1503,Naberezhnye-Tchelny,643,Russia,52.35833333,55.71203704,27,507,211873760,Russia,other,Russia
784,Nizhniy-Novgorod,643,Russia,43.94423077,56.30064103,39,1082,344268064,Russia,other,Russia
785,Nizhny-Tagil,643,Russia,60.025,57.91363636,22,242,156050672,Russia,other,Russia
788,Novokuznetsk,643,Russia,87.12884615,53.77115385,13,253,95913976,Russia,other,Russia
789,Novosibirsk,643,Russia,82.92822581,55.01693548,31,1064,321256704,Russia,other,Russia
803,Omsk,643,Russia,73.35227273,54.98257576,33,872,325679200,Russia,other,Russia
805,Orel,643,Russia,36.08214286,52.97142857,14,279,121362728,Russia,other,Russia
806,Orenburg,643,Russia,55.12236842,51.78552632,19,474,174337616,Russia,other,Russia
831,Penza,643,Russia,44.99,53.2,20,419,187824256,Russia,other,Russia
833,Perm,643,Russia,56.22666667,58.005,30,113,238048640,Russia,other,Russia
913,Rostov-on-Don,643,Russia,39.723,47.255,25,1023,307462048,Russia,other,Russia
918,Ryazan,643,Russia,39.725,54.61666667,24,445,189813824,Russia,other,Russia
940,Saint-Petersburg,643,Russia,30.34423077,59.92596154,52,3871,488399328,Russia,other,Russia
930,Samara,643,Russia,50.21176471,53.22794118,34,924,304379296,Russia,other,Russia
964,Saratov,643,Russia,46.01370968,51.51370968,31,727,257028912,Russia,other,Russia
1003,Smolensk,643,Russia,32.04583333,54.78333333,12,311,100653416,Russia,other,Russia
1004,Sochi,643,Russia,39.75,43.6,10,93,57786952,Russia,other,Russia
1014,Stavropol,643,Russia,41.96710526,45.06973684,19,422,230093200,Russia,other,Russia
1032,Surgut,643,Russia,73.43928571,61.26785714,14,65,79940632,Russia,other,Russia
1387,Tolyatti,643,Russia,49.41959459,53.50608108,37,719,358674112,Russia,other,Russia
1080,Tomsk,643,Russia,84.99166667,56.5,18,405,127504944,Russia,other,Russia
1093,Tula,643,Russia,37.625,54.18333333,24,444,201397472,Russia,other,Russia
1098,Tver,643,Russia,35.88970588,56.86323529,17,337,126203616,Russia,other,Russia
1099,Tyumen,643,Russia,65.57738095,57.14880952,21,498,197703232,Russia,other,Russia
1104,Ufa,643,Russia,56.045,54.795,25,710,204571072,Russia,other,Russia
1106,Ulan-Ude,643,Russia,107.6277778,51.83888889,18,307,153889392,Russia,other,Russia
1108,Ulyanovsk,643,Russia,48.427,54.321,25,413,187238960,Russia,other,Russia
1390,Vladikavkaz,643,Russia,44.65,43.05,14,307,132983192,Russia,other,Russia
1134,Vladimir,643,Russia,40.4,56.12857143,14,237,108713544,Russia,other,Russia
1540,Vladivostok,643,Russia,131.925,43.12916667,12,426,103512424,Russia,other,Russia
1135,Volgograd+,643,Russia,44.6,48.771,50,868,491138112,Russia,other,Russia
